Project ID,Voluntary Registry,Voluntary Status,Scope,Type,Country,"Total Credits 
Issued",1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ACR526,ACR,Completed,Chemical Processes,Reduction,United States,21141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21141,0
ACR527,ACR,Completed,Chemical Processes,Reduction,United States,17453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17453,0
ACR528,ACR,Completed,Chemical Processes,Reduction,United States,41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41381,0
ACR529,ACR,Completed,Chemical Processes,Reduction,United States,32468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32468,0
ACR530,ACR,Completed,Chemical Processes,Reduction,United States,52251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52251,0
ACR531,ACR,Completed,Chemical Processes,Reduction,United States,37043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37043,0
ACR534,ACR,Registered,Forestry & Land Use,Mixed,United States,197654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,49050
ACR539,ACR,Registered,Forestry & Land Use,Mixed,United States,334269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334269,0
ACR541,ACR,Listed,Industrial Manufacturing,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR551,ACR,Registered,Chemical Processes,Reduction,United States,87801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72531,0
ACR552,ACR,Registered,Chemical Processes,Reduction,United States,105885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105885,-56000,0
ACR556,ACR,Registered,Chemical Processes,Reduction,United States,529192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529192,-27453,-76574
ACR557,ACR,Registered,Chemical Processes,Reduction,United States,189916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189916,-15052,0
ACR558,ACR,Registered,Forestry & Land Use,Mixed,United States,129702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129702
ACR559,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR562,ACR,Registered,Forestry & Land Use,Mixed,United States,330575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330575,0
ACR564,ACR,Completed,Chemical Processes,Reduction,United States,7313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,-7313
ACR568,ACR,Registered,Chemical Processes,Reduction,United States,208325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208325,0
ACR571,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR573,ACR,Registered,Chemical Processes,Reduction,United States,83702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83702,0,0
ACR574,ACR,Registered,Forestry & Land Use,Mixed,United States,18944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR576,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR579,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR581,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR583,ACR,Registered,Chemical Processes,Reduction,United States,23045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23045,0,0
ACR584,ACR,Registered,Chemical Processes,Reduction,United States,16515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16515,0
ACR585,ACR,Registered,Chemical Processes,Reduction,United States,94592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94592,0
ACR586,ACR,Registered,Forestry & Land Use,Mixed,United States,160994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160994
ACR587,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR590,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR591,ACR,Registered,Chemical Processes,Reduction,United States,57243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57243,0
ACR592,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR597,ACR,Completed,Chemical Processes,Reduction,United States,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,-318
ACR598,ACR,Completed,Chemical Processes,Reduction,United States,401452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401452,0
ACR599,ACR,Completed,Chemical Processes,Reduction,United States,44571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44571,0
ACR600,ACR,Completed,Chemical Processes,Reduction,United States,34725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34725,0
ACR604,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR606,ACR,Completed,Chemical Processes,Reduction,United States,49520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49520,-4625
ACR613,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR614,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR616,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR617,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR618,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR620,ACR,Registered,Chemical Processes,Reduction,United States,87326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87326,0
ACR621,ACR,Registered,Chemical Processes,Reduction,United States,459782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459782
ACR622,ACR,Registered,Chemical Processes,Reduction,United States,614148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589148,-724
ACR623,ACR,Registered,Chemical Processes,Reduction,United States,102145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102145,0
ACR624,ACR,Registered,Chemical Processes,Reduction,United States,71920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71920,0
ACR629,ACR,Registered,Chemical Processes,Reduction,United States,593326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593326,0
ACR631,ACR,Completed,Chemical Processes,Reduction,United States,105179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105179
ACR634,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR637,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR640,ACR,Registered,Chemical Processes,Reduction,United States,367047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367047
ACR641,ACR,Registered,Chemical Processes,Reduction,United States,18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18605
ACR642,ACR,Registered,Chemical Processes,Reduction,United States,16102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16102
ACR646,ACR,Registered,Chemical Processes,Reduction,United States,568863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568863,0
ACR647,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR648,ACR,Registered,Chemical Processes,Reduction,United States,477849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477849
ACR652,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR654,ACR,Listed,Industrial Manufacturing,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR656,ACR,Registered,Chemical Processes,Reduction,United States,134315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134315
ACR657,ACR,Registered,Chemical Processes,Reduction,United States,106140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106140
ACR658,ACR,Registered,Chemical Processes,Reduction,United States,25886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25886
ACR659,ACR,Registered,Chemical Processes,Reduction,United States,26358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26358
ACR660,ACR,Registered,Chemical Processes,Reduction,United States,91477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91477
ACR661,ACR,Registered,Chemical Processes,Reduction,United States,93109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93109
ACR662,ACR,Registered,Chemical Processes,Reduction,United States,129653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129653
ACR663,ACR,Registered,Chemical Processes,Reduction,Canada,63416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63416
ACR667,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR668,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR670,ACR,Registered,Chemical Processes,Reduction,United States,9480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480,-7981
ACR672,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR676,ACR,Registered,Chemical Processes,Reduction,United States,1236029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236029
ACR693,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR701,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR703,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR706,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR707,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR708,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR722,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR729,ACR,Listed,Waste Management,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR730,ACR,Listed,Waste Management,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR732,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR733,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR734,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR735,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR736,ACR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR753,ACR,Listed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1001,CAR,Completed,Agriculture,Reduction,United States,9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9092,0,-9092,0,0,0,0,0
CAR1002,CAR,Registered,Agriculture,Reduction,United States,31889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4577,5829,0,3580,0,8112,-12944,0,0
CAR1003,CAR,Completed,Chemical Processes,Reduction,United States,53490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53490,-49422,0,0,-1407,0,0,-2661,0,0
CAR1004,CAR,Completed,Forestry & Land Use,Mixed,United States,239205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239205,-193277,0,0,0,0,0,0,0,0
CAR1006,CAR,Completed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1007,CAR,Completed,Agriculture,Reduction,United States,20464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20464,0,-20464,0,0,0,0,0
CAR1008,CAR,Registered,Agriculture,Reduction,United States,139289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19515,19980,8645,0,-28716,-4601,18159,16841,0
CAR1009,CAR,Completed,Agriculture,Reduction,United States,107781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107781,-107781,0,0,0,0,0,0
CAR101,CAR,Transitioned,Forestry & Land Use,Mixed,United States,520234,0,0,0,0,0,0,0,0,0,0,0,0,129439,72878,68188,40650,5531,-26,19034,49760,0,-188349,0,0,0,0,0
CAR1010,CAR,Completed,Agriculture,Reduction,United States,8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8642,0,0,0,0,0,0,0
CAR1011,CAR,Completed,Chemical Processes,Reduction,United States,93055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,0,0,-3619,0,0,0,0,0
CAR1012,CAR,Completed,Chemical Processes,Reduction,United States,23276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7407,0,0,-7407,0,0,0,0,0
CAR1013,CAR,Registered,Forestry & Land Use,Mixed,United States,997128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100000,330236,118295,-175441,71851,118619,73485,131711,0
CAR1014,CAR,Completed,Agriculture,Reduction,United States,17339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17339,0,-17339,0,0,0,0,0
CAR1015,CAR,Registered,Forestry & Land Use,Mixed,United States,173401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117441,4836,0,0,0,0,-795,-18943,0
CAR1016,CAR,Completed,Chemical Processes,Reduction,United States,46275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1017,CAR,Listed,Waste Management,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1019,CAR,Registered,Waste Management,Reduction,Mexico,34267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12501,9600,10820,-15584,0
CAR102,CAR,Transitioned,Forestry & Land Use,Mixed,United States,1849397,0,0,0,0,0,0,0,0,0,0,0,0,297262,85258,124069,391917,-126693,60043,159852,181369,-208314,-461451,-55353,-80064,-89359,-21161,-336
CAR1021,CAR,Completed,Chemical Processes,Reduction,United States,67490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53680,0,0,-53680,0,0,0,0,0
CAR1022,CAR,Registered,Agriculture,Reduction,United States,226281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9096,30650,41572,-96755,39743,33297,0,0,0
CAR1023,CAR,Completed,Chemical Processes,Reduction,United States,108627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1025,CAR,Completed,Chemical Processes,Reduction,United States,24874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12409,0,0,-12409,0,0,0,0,0
CAR1026,CAR,Completed,Chemical Processes,Reduction,United States,33214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33214,0,0,-33214,0,0,0,0,0
CAR1027,CAR,Registered,Chemical Processes,Reduction,United States,961828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140940,-5745,6735,-141930,0
CAR1028,CAR,Completed,Forestry & Land Use,Mixed,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1029,CAR,Completed,Chemical Processes,Reduction,United States,113438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1032,CAR,Registered,Forestry & Land Use,Mixed,United States,348490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193277,0,-100000,0,0,124936,30277,0
CAR1033,CAR,Registered,Agriculture,Reduction,United States,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005,5384,4727,-20788,10677,0,-1645,0,0
CAR1035,CAR,Registered,Agriculture,Reduction,United States,130032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18359,18328,-36687,0,34354,-13894,18322,0
CAR1036,CAR,Registered,Agriculture,Reduction,United States,130090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1785,14773,17237,-33998,16761,16411,-29399,34742,0
CAR1040,CAR,Completed,Forestry & Land Use,Impermanent Removal,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1041,CAR,Registered,Forestry & Land Use,Mixed,United States,819634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673468,45592,83571,0,-150000,0,0
CAR1042,CAR,Completed,Forestry & Land Use,Impermanent Removal,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1044,CAR,Completed,Forestry & Land Use,Impermanent Removal,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1046,CAR,Completed,Forestry & Land Use,Mixed,United States,847895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348162,847895,0,-52331,0,0,0,0,0
CAR1047,CAR,Completed,Chemical Processes,Reduction,United States,30587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,0,-3720,0,0,0,0,0
CAR1049,CAR,Registered,Agriculture,Reduction,United States,70206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22651,22208,-37389,2648,0,-10118,0,0
CAR1050,CAR,Registered,Waste Management,Reduction,United States,238281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50298,-27174,-23124,0,0,0,23878
CAR1051,CAR,Completed,Chemical Processes,Reduction,United States,191960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72434,0,0,-72434,0,0,0,0,0
CAR1055,CAR,Registered,Agriculture,Reduction,United States,66331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993,16172,-22252,14631,0,-14687,0,0
CAR1056,CAR,Registered,Agriculture,Reduction,United States,64763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15200,15242,12450,-14525,21063,0,-18495,0,0
CAR1057,CAR,Registered,Agriculture,Reduction,United States,68940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14031,14031,21855,-21747,7879,7463,-15342,3147,0
CAR1058,CAR,Completed,Agriculture,Reduction,United States,129777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28626,28626,44053,-67375,43845,0,-19801,0,0
CAR1059,CAR,Completed,Chemical Processes,Reduction,United States,99696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99696,99696,0,0,0,0,0,0,0
CAR1062,CAR,Registered,Forestry & Land Use,Mixed,United States,31023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31023
CAR1063,CAR,Registered,Forestry & Land Use,Mixed,United States,159694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159694,0,0,0,-66722,0,0
CAR1064,CAR,Registered,Agriculture,Reduction,United States,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739,6298,-10037,0,0,0,0,0
CAR1065,CAR,Completed,Agriculture,Reduction,United States,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978,-4082,0,0,0,0,0
CAR1066,CAR,Registered,Forestry & Land Use,Mixed,United States,396583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311733,-160677,41967,0,0,0,0
CAR1067,CAR,Registered,Forestry & Land Use,Mixed,United States,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4343,0,-3509,0,0,0,0,0
CAR1068,CAR,Completed,Chemical Processes,Reduction,United States,126314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126314,0,-126314,0,0,0,0,0
CAR1069,CAR,Completed,Chemical Processes,Reduction,United States,129101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129099,129101,0,-2,0,0,0,0,0
CAR1070,CAR,Registered,Forestry & Land Use,Mixed,United States,816381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548363,162071,0,0
CAR1071,CAR,Completed,Chemical Processes,Reduction,United States,17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15014,17848,0,-2834,0,0,0,0,0
CAR1072,CAR,Completed,Chemical Processes,Reduction,United States,129838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1074,CAR,Completed,Chemical Processes,Reduction,United States,57134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57134,-57134,0,0,0,0,0
CAR1075,CAR,Listed,Chemical Processes,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1076,CAR,Registered,Agriculture,Reduction,United States,105788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16671,23595,-40266,13633,14732,-26534,6671,0
CAR1077,CAR,Completed,Agriculture,Reduction,United States,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,-1452,0,0,0,0,0
CAR1078,CAR,Registered,Agriculture,Reduction,United States,117648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12431,27058,-25983,18887,18306,-39277,3104,0
CAR1080,CAR,Completed,Agriculture,Reduction,United States,45849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18652,-18652,0,0,-16917,16917,0
CAR1081,CAR,Completed,Agriculture,Reduction,United States,32105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32105,-32105,0,0
CAR1083,CAR,Registered,Agriculture,Reduction,United States,99299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19648,-19648,29953,17761,-31035,0,0
CAR1084,CAR,Listed,Agriculture,Reduction,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1085,CAR,Completed,Agriculture,Reduction,United States,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3968,3968,0,0,0,0,0,0,0
CAR1086,CAR,Registered,Forestry & Land Use,Mixed,United States,164579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70663,0,-57872,0,54193,-44382,39723,0
