Project ID,Registry,Voluntary_Status,Scope,Type,Country,Total_Credits,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GS3267,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Tanzania,19414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288,6899,0,5188,1621,1418
GS3305,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,627,0,0,0,566
GS3306,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,47428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,2905,13838,266,16366,6978,2075
GS3326,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Honduras,36042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18137,8069,7999,1719,0,118
GS3344,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,China,147075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50105,44100,13875,3914,1333,1129,21408,11211
GS3363,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,69469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33512,9015,17672,1039,4883,240,3108
GS3364,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,112992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,37429,18650,11045,22230,7984,12901
GS3365,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,120268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23277,11233,25822,15788,14976,7545,21627
GS3366,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,92444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38225,0,8487,20269,10,25453
GS3367,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,92964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,3964,29755,9073,14487,34889
GS3379,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Bulgaria,283399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,24665,92803,32712,41175,89274
GS338,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,New Zealand,604928,0,0,0,0,0,0,0,0,0,0,0,0,289721,103117,62073,132209,7791,4012,4396,754,758,0,71,19,4,0,3
GS340,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,New Zealand,31717,0,0,0,0,0,0,0,0,0,0,0,0,0,15932,6484,10,0,0,6946,1354,791,183,0,0,0,0,17
GS3404,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,85200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25534,4807,28158,17022,0,9679
GS3409,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,43016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,24025,18676
GS3410,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1419
GS3421,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Forestry_Land_Use,Removal,Panama,14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1639,5683,6474,179
GS3422,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,45989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,10035,18370,8584,0,0
GS3429,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,76935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76935
GS3430,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,34655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7284,9722,106,146,10034,5464,1899
GS3431,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,42028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180,7440,1623,1076,8792,6207,11710
GS3432,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,36612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941,9059,769,121,8520,3205,8997
GS3433,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,28126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,793,9528,389,9745,4024,1071
GS3434,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Brazil,279810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83810,196000
GS3443,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,51413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,17280,2061,20395,1536,141
GS3444,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,42632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6908,0,368,2448,11646,9800,11462
GS3445,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Chad,61936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9311,14705,15692,17027,5201
GS3446,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,43037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,8507,14578,8499,11053
GS3447,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,40396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,12769,3614,16619,6394
GS3448,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,43305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3571,9557,323,15982,13772
GS3449,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8078,12181,0,20537,5039
GS3450,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,40568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,63,15530,8220,10767,5851
GS3451,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,36711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,5913,12732,11871,2632
GS347,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,358223,0,0,0,0,0,0,0,0,0,0,0,0,0,33540,37047,7334,26407,22239,68392,14018,32545,25000,29000,26669,31595,4437,0
GS3482,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Bangladesh,16173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4895,7995,0,1689,1321,0,273
GS3493,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,187841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,187802
GS3509,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4794,183,248
GS351,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,362610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,272800,85198
GS3511,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Pakistan,35281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35281
GS3512,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,208393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,40000,24057,143808,0
GS3516,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,26242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421,50,4888,0,18883
GS3517,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,20158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,5765,1805,6363,3830
GS3518,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,1804,1502,197
GS3519,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,17809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11821,13,5778,197
GS352,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,1193309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58690,145829,97325,92480,102597,30577,116301,73323,55574,68903,89217,145735,116758
GS3520,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,5765,0,0,1962
GS3521,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,26168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,0,0,5029,15734,3657
GS3522,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,16752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,0,2170,7066,3755,2049
GS3523,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,30956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,9389,9689,10497
GS3524,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Burkina Faso,34753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,10024,13417,9267
GS353,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,77534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,726,785,1220,0,0,0,25745,4058
GS3544,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Bangladesh,16677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8401,4992,761,929,1321,0,273
GS3547,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,656141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60319,16107,207665,138218,158253,75579
GS355,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Zambia,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,784,0,1633,0,0,0,0,0,0,0,0
GS3551,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,206433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22397,23253,160783
GS3560,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Malawi,49755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14509,769,12745,5247,5027,9864,1594
GS3561,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Malawi,47538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15158,3643,5241,597,7137,11025,4737
GS3563,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,52774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2292,22310,3016,17160,1505,1491
GS3564,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,42411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,11640,0,13023,9732,1316
GS3567,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Chile,335599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10757,11903,312939
GS3597,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956
GS3598,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,8528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8528
GS3599,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8457
GS3600,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504
GS3601,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,8556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8556
GS3618,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Bangladesh,11906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,442,7648,1213,0,1321,273
GS3619,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Bangladesh,12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,3338,4728,1480,1321,0,273
GS3620,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Bangladesh,13697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,442,7624,2695,1037,367,273
GS3626,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Kenya,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,198
GS367,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,306397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153894,27255,40386,52812,954,449,1030,1470,1601,558,118,8835,17035
GS368,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,493565,0,0,0,0,0,0,0,0,0,0,0,0,0,4473,90542,118557,54784,32745,13537,4866,28351,29140,32898,36993,25709,20970,0
GS369,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,347109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58842,28827,8012,44300,586,1414,19605,1535,200,29534,55164,39200,59890
GS3705,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,163432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20823,52296,90313
GS388,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,198666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33273,165393,0,0,0,0,0,0,0,0
GS390,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,520711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167665,0,0,0,0,86300,134234,11685,120827
GS3901,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Kenya,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,179,470,529,356
GS3906,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,56410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14496,0,41914
GS3945,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,48445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8850,2155,12212,8663,10739,5826
GS3946,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Pakistan,15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11444,4485
GS3947,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,40760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19062,9163,8498,4037
GS395,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Honduras,7764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7764
GS3958,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,63606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63606
GS3965,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,187150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66228,34035,16008,30717,40162
GS3969,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,993771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,178081,188815,277146,251201,94028
GS397,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,China,1194983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12127,81884,29252,35928,11234,7209,7984,49855,58053,245144,356481,88346,211486
GS3971,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,64013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15438,0,47525,1050
GS3976,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Chile,2058265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326229,1189676,396215,79898,66247
GS398,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,1436744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57284,10479,176839,53837,7300,64029,24837,22636,0,442218,124271,453014
GS399,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,177248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43459,18840,21265,38643,42391,12521,10,27,92,0,0,0
GS3992,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Thailand,83770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,56782,25988
GS4014,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Switzerland,16431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16410,21
GS4036,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,36255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10468,10929,14858
GS407,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ghana,3680229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12500,110929,30858,495424,376413,338615,339096,568997,252427,315953,837017
GS4124,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,107412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19480,87926,6,0,0,0
GS4126,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823,207,0,0,0,0
GS413,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ghana,1508660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55204,103975,92611,205737,121108,101965,172595,199015,158345,182171,69335,46599
GS414,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mali,957258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17880,42163,115707,144145,200114,115954,53987,109607,72293,51802,32269,1337
GS4195,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,55850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51969,3881
GS4202,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,37272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,12481,2000,16658,4967,613
GS4203,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,28706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,175,10122,1734,10652,3578,1194
GS4205,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,49184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,15253,550,13150,231
GS4210,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Forestry_Land_Use,Removal,Timor-Leste,69938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673,5034,8809,15646,11522,24254
GS4220,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Forestry_Land_Use,Removal,Nicaragua,43201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,17845,23737
GS4221,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Forestry_Land_Use,Removal,Colombia,585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838,234339,61531,20235,148841,113015
GS423,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Indonesia,21957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,1457,2168,0,0,4391,1495,59,309,1181,150,2020,7724
GS4233,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Laos,135827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,35045,33096,22500,44713
GS4236,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,80483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42224,21085,17174
GS4238,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Bulgaria,201118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4963,14943,57822,28758,94632
GS4240,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Forestry_Land_Use,Removal,India,43369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819,182,2148,86,25497,12637
GS4260,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,59851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10311,7208,9240,8505,2995,19712,1880
GS4264,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,429668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14133,178512,190487,46536
GS4265,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nepal,89582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89582
GS4270,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,30266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10897,8095,0,11034,0,240
GS4271,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,55286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15325,10051,2772,6291,10907,9940
GS4273,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Thailand,292502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23356,25898,28211,89648,44275,81114
GS4288,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,116190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22131,24491,29466,252,33820,6030
GS4290,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Indonesia,62469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28310,14290,19869
GS4291,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,69267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12685,0,5168,51414
GS4296,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Peru,25573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22805,2768
GS4300,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Sri Lanka,13639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13639
GS436,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,258224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,0,0,6133,30076,27935,14944,7131,49867,12126,23650,22362
GS4364,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535
